PTS,FG_PCT,FG3_PCT,FT_PCT,DREB,OREB,AST,TOV,STL,BLK,PLUS_MINUS,PTS,FG_PCT,FG3_PCT,FT_PCT,DREB,OREB,AST,TOV,STL,BLK,PLUS_MINUS,WL
1.9583333333333333,0.451,0.296,0.8,0.6875,0.14583333333333334,0.4583333333333333,0.3125,0.1875,0.08333333333333333,-0.25,2.2083333333333335,0.385,0.414,0.769,0.75,0.4791666666666667,0.4791666666666667,0.3125,0.10416666666666667,0.0625,0.25,0
1.9791666666666667,0.404,0.31,0.588,0.8125,0.22916666666666666,0.5416666666666666,0.22916666666666666,0.10416666666666667,0.14583333333333334,-0.041666666666666664,2.0208333333333335,0.425,0.368,0.696,0.8333333333333334,0.14583333333333334,0.2708333333333333,0.2708333333333333,0.125,0.20833333333333334,0.041666666666666664,0
1.9791666666666667,0.422,0.333,0.704,0.5208333333333334,0.16666666666666666,0.4375,0.3958333333333333,0.1875,0.0625,-0.3333333333333333,2.3125,0.427,0.3,0.909,0.7291666666666666,0.4375,0.6041666666666666,0.4166666666666667,0.16666666666666666,0.14583333333333334,0.3333333333333333,0
1.8125,0.37,0.192,0.667,0.8125,0.3541666666666667,0.4166666666666667,0.3333333333333333,0.1875,0.125,-0.020833333333333332,1.8333333333333333,0.393,0.25,0.6,0.7083333333333334,0.3125,0.3541666666666667,0.375,0.16666666666666666,0.1875,0.020833333333333332,0
1.9791666666666667,0.41,0.318,0.87,0.6666666666666666,0.2916666666666667,0.25,0.5,0.22916666666666666,0.125,-0.3541666666666667,2.3333333333333335,0.459,0.333,0.963,0.6458333333333334,0.20833333333333334,0.6458333333333334,0.3541666666666667,0.20833333333333334,0.14583333333333334,0.3541666666666667,0
2.0833333333333335,0.419,0.0,0.786,0.6041666666666666,0.3333333333333333,0.3958333333333333,0.2708333333333333,0.22916666666666666,0.10416666666666667,-0.3125,2.2083333333333335,0.48150000000000004,0.434,0.7729999999999999,0.7708333333333334,0.125,0.34375,0.34375,0.15625,0.13541666666666666,0.17708333333333334,0
2.0625,0.395,0.391,0.752,0.7395833333333334,0.3229166666666667,0.40625,0.28125,0.07291666666666667,0.07291666666666667,0.17708333333333334,1.8125,0.467,0.167,0.714,0.7083333333333334,0.08333333333333333,0.3125,0.25,0.08333333333333333,0.10416666666666667,-0.10416666666666667,1
1.9583333333333333,0.393,0.25,0.759,0.6666666666666666,0.22916666666666666,0.3333333333333333,0.1875,0.08333333333333333,0.020833333333333332,-0.20833333333333334,2.1666666666666665,0.493,0.6,0.952,0.8125,0.041666666666666664,0.4791666666666667,0.2708333333333333,0.10416666666666667,0.14583333333333334,0.20833333333333334,0
2.0625,0.372,0.391,0.839,0.6666666666666666,0.16666666666666666,0.4791666666666667,0.2708333333333333,0.2916666666666667,0.0625,-0.14583333333333334,2.2083333333333335,0.45,0.389,0.692,0.8541666666666666,0.1875,0.3958333333333333,0.4375,0.16666666666666666,0.041666666666666664,0.14583333333333334,0
2.1875,0.506,0.481,0.667,0.8333333333333334,0.1875,0.5416666666666666,0.4375,0.1875,0.20833333333333334,0.4166666666666667,1.7708333333333333,0.345,0.229,0.654,0.6041666666666666,0.3125,0.3541666666666667,0.3541666666666667,0.2708333333333333,0.16666666666666666,-0.4166666666666667,1
1.5833333333333333,0.354,0.125,0.727,0.6041666666666666,0.22916666666666666,0.3125,0.3333333333333333,0.16666666666666666,0.0625,-0.625,2.09375,0.446,0.379,0.6174999999999999,0.84375,0.23958333333333334,0.5729166666666666,0.3125,0.125,0.09375,0.2916666666666667,0
2.0208333333333335,0.349,0.5,0.903,0.6041666666666666,0.375,0.3541666666666667,0.375,0.14583333333333334,0.08333333333333333,-0.5208333333333334,2.5416666666666665,0.452,0.391,0.829,0.625,0.3958333333333333,0.5,0.22916666666666666,0.22916666666666666,0.14583333333333334,0.5208333333333334,0
2.3333333333333335,0.488,0.368,0.955,0.7083333333333334,0.22916666666666666,0.4375,0.3958333333333333,0.14583333333333334,0.08333333333333333,0.125,2.2083333333333335,0.484,0.333,0.846,0.6041666666666666,0.14583333333333334,0.4583333333333333,0.2708333333333333,0.22916666666666666,0.1875,-0.125,1
1.9791666666666667,0.391,0.25,0.636,0.8333333333333334,0.2708333333333333,0.3125,0.375,0.0625,0.0625,-0.3333333333333333,2.3125,0.471,0.476,0.677,0.875,0.125,0.5,0.16666666666666666,0.14583333333333334,0.0625,0.3333333333333333,0
2.3333333333333335,0.5,0.375,0.857,0.9375,0.125,0.4583333333333333,0.25,0.14583333333333334,0.08333333333333333,0.375,1.96875,0.40900000000000003,0.333,0.6575,0.6145833333333334,0.13541666666666666,0.4166666666666667,0.3125,0.16666666666666666,0.052083333333333336,-0.3541666666666667,1
2.1666666666666665,0.436,0.458,0.611,0.7708333333333334,0.25,0.5,0.375,0.16666666666666666,0.0625,-0.14583333333333334,2.3125,0.525,0.316,0.677,0.75,0.125,0.4166666666666667,0.3125,0.16666666666666666,0.1875,0.14583333333333334,0
2.3333333333333335,0.458,0.25,0.838,0.6875,0.125,0.5,0.16666666666666666,0.0625,0.08333333333333333,0.020833333333333332,2.3125,0.389,0.265,0.914,0.75,0.25,0.375,0.2916666666666667,0.041666666666666664,0.08333333333333333,-0.020833333333333332,1
2.1041666666666665,0.423,0.3955,0.7735,0.625,0.1875,0.4791666666666667,0.34375,0.21875,0.07291666666666667,-0.16666666666666666,1.9583333333333333,0.427,0.2815,0.76,0.6145833333333334,0.23958333333333334,0.4270833333333333,0.3125,0.20833333333333334,0.08333333333333333,-0.21875,0
2.1458333333333335,0.47850000000000004,0.3565,0.746,0.6770833333333334,0.14583333333333334,0.5,0.3229166666666667,0.20833333333333334,0.08333333333333333,-0.010416666666666666,2.3229166666666665,0.4305,0.299,0.867,0.6458333333333334,0.3645833333333333,0.46875,0.3333333333333333,0.21875,0.11458333333333333,0.14583333333333334,1
