PTS,FG_PCT,FG3_PCT,FT_PCT,DREB,OREB,AST,TOV,STL,BLK,PLUS_MINUS,PTS,FG_PCT,FG3_PCT,FT_PCT,DREB,OREB,AST,TOV,STL,BLK,PLUS_MINUS,WL
2.0625,0.409,0.25,0.76,0.7708333333333334,0.1875,0.5,0.25,0.22916666666666666,0.08333333333333333,-0.0625,2.125,0.458,0.227,0.84,0.8541666666666666,0.1875,0.3958333333333333,0.3541666666666667,0.0625,0.08333333333333333,0.0625,0
2.5208333333333335,0.538,0.533,0.905,0.7291666666666666,0.125,0.7083333333333334,0.3541666666666667,0.10416666666666667,0.1875,-0.020833333333333332,2.5416666666666665,0.485,0.366,0.684,0.6875,0.20833333333333334,0.5833333333333334,0.2708333333333333,0.1875,0.10416666666666667,0.020833333333333332,0
2.125,0.427,0.346,0.917,0.7916666666666666,0.1875,0.5,0.1875,0.2916666666666667,0.0625,0.25,1.875,0.397,0.3,0.793,0.9166666666666666,0.0625,0.3333333333333333,0.3541666666666667,0.08333333333333333,0.0625,-0.25,1
2.9166666666666665,0.52,0.265,0.781,0.6875,0.2916666666666667,0.6041666666666666,0.2916666666666667,0.25,0.1875,0.1875,2.7291666666666665,0.479,0.4,0.906,0.6666666666666666,0.22916666666666666,0.4583333333333333,0.4166666666666667,0.14583333333333334,0.041666666666666664,-0.1875,1
2.4166666666666665,0.478,0.381,0.759,0.8125,0.22916666666666666,0.4583333333333333,0.3125,0.16666666666666666,0.1875,0.14583333333333334,2.2708333333333335,0.436,0.267,0.765,0.6875,0.22916666666666666,0.5625,0.2708333333333333,0.125,0.08333333333333333,-0.14583333333333334,1
2.3958333333333335,0.462,0.429,0.737,0.7708333333333334,0.22916666666666666,0.5208333333333334,0.3541666666666667,0.125,0.125,-0.10416666666666667,2.5,0.433,0.273,0.789,0.75,0.3333333333333333,0.4375,0.20833333333333334,0.16666666666666666,0.20833333333333334,0.10416666666666667,0
2.0729166666666665,0.419,0.3215,0.642,0.71875,0.20833333333333334,0.4895833333333333,0.28125,0.23958333333333334,0.0625,-0.11458333333333333,2.25,0.5,0.333,0.833,0.8125,0.125,0.3958333333333333,0.3125,0.125,0.08333333333333333,0.16666666666666666,0
2.1458333333333335,0.424,0.31,0.571,0.625,0.3125,0.3958333333333333,0.25,0.1875,0.16666666666666666,0.25,1.8958333333333333,0.38,0.28,0.828,0.7291666666666666,0.3333333333333333,0.3125,0.375,0.08333333333333333,0.25,-0.25,1
2.3125,0.442,0.378,0.857,0.6666666666666666,0.1875,0.5625,0.3333333333333333,0.10416666666666667,0.08333333333333333,-0.125,2.4375,0.511,0.5,0.8,0.75,0.2916666666666667,0.4166666666666667,0.2708333333333333,0.22916666666666666,0.125,0.125,0
2.2083333333333335,0.506,0.375,0.938,0.625,0.125,0.5833333333333334,0.3125,0.1875,0.10416666666666667,0.20833333333333334,2.0,0.468,0.481,0.917,0.6458333333333334,0.14583333333333334,0.4375,0.4375,0.08333333333333333,0.0625,-0.20833333333333334,1
2.2291666666666665,0.461,0.381,0.895,0.7916666666666666,0.25,0.4583333333333333,0.22916666666666666,0.16666666666666666,0.22916666666666666,0.16666666666666666,2.0625,0.435,0.421,0.739,0.6458333333333334,0.22916666666666666,0.4791666666666667,0.2708333333333333,0.14583333333333334,0.08333333333333333,-0.16666666666666666,1
2.5833333333333335,0.489,0.583,0.786,0.875,0.3125,0.4583333333333333,0.375,0.16666666666666666,0.14583333333333334,1.0,1.5833333333333333,0.315,0.259,0.722,0.4791666666666667,0.20833333333333334,0.20833333333333334,0.3333333333333333,0.1875,0.16666666666666666,-1.0,1
2.0833333333333335,0.477,0.348,0.8,0.6875,0.1875,0.3958333333333333,0.375,0.10416666666666667,0.08333333333333333,-0.10416666666666667,2.3645833333333335,0.4415,0.3165,0.8075000000000001,0.6770833333333334,0.22916666666666666,0.4895833333333333,0.3020833333333333,0.16666666666666666,0.08333333333333333,0.0625,0
2.4375,0.47,0.448,0.929,0.75,0.2708333333333333,0.5416666666666666,0.3541666666666667,0.20833333333333334,0.08333333333333333,0.3541666666666667,2.0833333333333335,0.416,0.313,0.889,0.6041666666666666,0.20833333333333334,0.4583333333333333,0.3958333333333333,0.14583333333333334,0.041666666666666664,-0.3541666666666667,1
