PTS,FG_PCT,FG3_PCT,FT_PCT,DREB,OREB,AST,TOV,STL,BLK,PLUS_MINUS,PTS,FG_PCT,FG3_PCT,FT_PCT,DREB,OREB,AST,TOV,STL,BLK,PLUS_MINUS,WL
1.8333333333333333,0.368,0.333,0.75,0.6041666666666666,0.2708333333333333,0.3541666666666667,0.375,0.125,0.125,-0.6041666666666666,2.4375,0.479,0.371,0.737,0.8333333333333334,0.22916666666666666,0.6458333333333334,0.3125,0.25,0.10416666666666667,0.6041666666666666,0
2.1666666666666665,0.488,0.333,1.0,0.5208333333333334,0.125,0.3958333333333333,0.2916666666666667,0.1875,0.10416666666666667,-0.1875,2.3541666666666665,0.52,0.684,1.0,0.6041666666666666,0.10416666666666667,0.4583333333333333,0.2708333333333333,0.10416666666666667,0.0625,0.1875,0
2.0833333333333335,0.471,0.212,0.722,0.5625,0.16666666666666666,0.5,0.3333333333333333,0.22916666666666666,0.125,-0.6041666666666666,2.6875,0.48,0.5,0.885,0.7083333333333334,0.4375,0.5208333333333334,0.2916666666666667,0.2708333333333333,0.0625,0.6041666666666666,0
2.0,0.382,0.333,0.786,0.625,0.3125,0.4166666666666667,0.22916666666666666,0.10416666666666667,0.08333333333333333,-0.25,2.25,0.485,0.25,0.625,0.75,0.3333333333333333,0.5625,0.25,0.10416666666666667,0.14583333333333334,0.25,0
2.452830188679245,0.505,0.526,0.765,0.8301886792452831,0.1509433962264151,0.5660377358490566,0.3018867924528302,0.20754716981132076,0.11320754716981132,0.16981132075471697,2.2830188679245285,0.433,0.375,0.722,0.7358490566037735,0.18867924528301888,0.49056603773584906,0.2830188679245283,0.1509433962264151,0.1509433962264151,-0.16981132075471697,1
2.5416666666666665,0.539,0.344,0.833,0.7291666666666666,0.25,0.75,0.3958333333333333,0.2708333333333333,0.1875,0.10416666666666667,2.4375,0.443,0.341,0.8,0.6041666666666666,0.3125,0.4583333333333333,0.3333333333333333,0.16666666666666666,0.0625,-0.10416666666666667,1
2.2708333333333335,0.477,0.167,0.828,0.7708333333333334,0.2916666666666667,0.3541666666666667,0.25,0.16666666666666666,0.0,0.375,1.8958333333333333,0.417,0.182,0.773,0.6666666666666666,0.16666666666666666,0.3541666666666667,0.2916666666666667,0.16666666666666666,0.0,-0.375,1
2.0,0.424,0.188,0.75,0.75,0.20833333333333334,0.4791666666666667,0.16666666666666666,0.08333333333333333,0.10416666666666667,-0.22916666666666666,2.2291666666666665,0.449,0.304,0.833,0.8333333333333334,0.22916666666666666,0.5625,0.20833333333333334,0.10416666666666667,0.20833333333333334,0.22916666666666666,0
2.0416666666666665,0.419,0.333,0.69,0.625,0.3125,0.4166666666666667,0.22916666666666666,0.125,0.10416666666666667,-0.08333333333333333,2.125,0.45,0.458,0.704,0.7083333333333334,0.22916666666666666,0.3958333333333333,0.2708333333333333,0.125,0.22916666666666666,0.08333333333333333,0
2.2291666666666665,0.446,0.333,0.758,0.9791666666666666,0.22916666666666666,0.375,0.5208333333333334,0.14583333333333334,0.08333333333333333,0.10416666666666667,2.125,0.413,0.158,0.885,0.5833333333333334,0.10416666666666667,0.6458333333333334,0.22916666666666666,0.3333333333333333,0.10416666666666667,-0.10416666666666667,1
2.1458333333333335,0.415,0.273,0.731,0.8333333333333334,0.2708333333333333,0.3958333333333333,0.20833333333333334,0.14583333333333334,0.0625,0.125,2.0208333333333335,0.429,0.292,0.72,0.7916666666666666,0.10416666666666667,0.4375,0.2916666666666667,0.10416666666666667,0.20833333333333334,-0.125,1
1.9583333333333333,0.468,0.25,0.667,0.6458333333333334,0.20833333333333334,0.4166666666666667,0.375,0.125,0.0625,-0.3958333333333333,2.3541666666666665,0.512,0.286,0.731,0.6458333333333334,0.20833333333333334,0.5,0.2916666666666667,0.10416666666666667,0.10416666666666667,0.3958333333333333,0
